gene,length
kamD%fig|1736409.3.peg.4067|ASG88_15750|,1566
kamD%fig|1736413.3.peg.2184|ASG90_07760|,1590
kamD%fig|1736414.3.peg.499|ASG91_02445|,1578
kamD%fig|1736415.3.peg.2273|ASG95_11020|,1578
kamD%fig|1736416.3.peg.3672|ASG94_17935|,1572
kamD%fig|1736418.3.peg.2769|ASG96_11280|,1614
kamD%fig|1736419.3.peg.3028|ASH01_13445|,1614
kamD%fig|1736421.3.peg.1817|ASC58_08245|,1590
kamD%fig|1736431.3.peg.2473|ASC64_08980|,1611
kamD%fig|1736484.3.peg.2625|ASD90_12425|,1614
kamD%fig|1736539.3.peg.1132|ASD06_03810|,1533
kamD%fig|1736562.3.peg.283|ASD62_01400|,1590
kamD%fig|1736603.3.peg.2501|ASE25_11660|,1614
kamD%fig|1765683.3.peg.1123|,1149
kamD%fig|1766203.3.peg.3855|,1554
kamD%fig|1768113.3.peg.1446|AUK63_447|,1557
kamD%fig|1768114.3.peg.2146|F083_554|,1557
kamD%fig|1768114.3.peg.2437|F083_2433|,1554
kamD%fig|1773.679.peg.7221|ERS075342_06998|,1614
kamD%fig|177758.3.peg.1161|XD56_0782|,1569
kamD%fig|1844.3.peg.919|UG56_04405|,1554
kamD%fig|1869.4.peg.2848|MB27_13855|,1542
kamD%fig|190304.8.peg.339|FN1863|VBIFusNuc122357_0339|,1557
kamD%fig|196162.12.peg.2923|Noca_2663|VBINocSp122728_2923|,1581
kamD%fig|198107.6.peg.1096|AzCIB_1068|,1548
kamD%fig|2026.3.peg.1541|ADL26_06920|,1605
kamD%fig|209882.4.peg.1380|FNV1030|VBIFusNuc72376_1380|,1557
kamD%fig|211114.3.peg.5744|,1581
kamD%fig|215803.3.peg.7034|DB30_7976|,1557
kamD%fig|2423.14.peg.396|NA23_0201970|,1569
kamD%fig|242619.8.peg.990|PG1073|VBIPorGin134034_0990|,1572
kamD%fig|244328.4.peg.93|,1587
kamD%fig|246197.24.peg.4330|MXAN_4388|VBIMyxXan43560_4330|,1551
kamD%fig|263358.5.peg.3219|VAB18032_20380|VBIVerMar92278_3219|,1560
kamD%fig|273068.5.peg.728|TTE0726|VBITheTen82880_0728|,1563
kamD%fig|28115.8.peg.1598|HQ47_07935|,1572
kamD%fig|28115.9.peg.682|HR11_03520|,1572
kamD%fig|28444.4.peg.2886|,1500
kamD%fig|290397.18.peg.1532|Adeh_1483|VBIAnaDeh31384_1532|,1575
kamD%fig|291594.4.peg.4901|AWV63_22925|,1587
kamD%fig|292459.5.peg.40|STH37|VBISymThe116959_0040|,1563
kamD%fig|292800.3.peg.4465|ERS852411_03689|,1005
kamD%fig|292800.4.peg.1375|ERS852504_01276|,1569
kamD%fig|292800.5.peg.1952|ERS852518_01768|,1563
kamD%fig|292800.5.peg.2357|ERS852518_02146|,1569
kamD%fig|292800.6.peg.911|ERS852544_00836|,1569
kamD%fig|293826.6.peg.4683|VBIAlkMet61848_4683|,1557
kamD%fig|295585.3.peg.7362|,1500
kamD%fig|304766.4.peg.1321|VBISedSp35612_1321|,1557
kamD%fig|313589.5.peg.521|JNB_02845|VBIJanSp77695_0521|,1578
kamD%fig|318464.3.peg.798|IO99_03995|,1557
kamD%fig|334858.3.peg.6503|,1671
kamD%fig|33876.3.peg.7017|,1563
kamD%fig|338969.11.peg.4294|Rfer_3888|VBIRhoFer131161_4294|,1557
kamD%fig|345341.3.peg.23|VBIKutSp37968_0023|,1569
kamD%fig|350688.5.peg.439|Clos_0421|VBIAlkOre124042_0439|,1554
kamD%fig|354426.3.peg.5090|,1500
kamD%fig|356851.3.peg.3848|,1614
kamD%fig|35754.4.peg.7962|,1578
kamD%fig|367299.4.peg.2992|,1608
kamD%fig|36874.8.peg.1714|HQ35_08800|,1578
kamD%fig|36874.9.peg.620|HQ34_03200|,1578
kamD%fig|36875.3.peg.1278|HQ43_06435|,1560
kamD%fig|36875.4.peg.707|HQ29_03595|,1557
kamD%fig|369723.5.peg.2325|Strop_2265|VBISalTro43511_2325|,1563
kamD%fig|37659.3.peg.938|,1557
kamD%fig|378806.16.peg.2373|STIAU_7002|,1557
kamD%fig|378806.8.peg.4848|STAUR_4748|VBIStiAur43712203747_4848|,1557
kamD%fig|381764.8.peg.215|Fnod_0203|VBIFerNod12464_0215|,1551
kamD%fig|38312.3.peg.5181|,1572
kamD%fig|390989.3.peg.2242|,1608
kamD%fig|391009.9.peg.203|Tmel_0196|VBITheMel19269_0203|,1563
kamD%fig|391037.6.peg.2417|Sare_2384|VBISalAre38676_2417|,1563
kamD%fig|391606.3.peg.1206|CDSM653_1173|VBICarPac114674_1206|,1563
kamD%fig|393480.8.peg.612|FNP_0977|VBIFusNuc113593_0612|,1557
kamD%fig|393921.5.peg.1996|HQ45_09535|,1572
kamD%fig|393921.6.peg.476|HQ38_02335|,1572
kamD%fig|394096.3.peg.2493|DB31_6394|,1557
kamD%fig|39490.3.peg.2158|ERS852448_02077|,1554
kamD%fig|403833.7.peg.1144|Pmob_1084|VBIPetMob40494_1144|,1557
kamD%fig|404589.10.peg.2460|Anae109_2349|VBIAnaSp113478_2460|,1572
kamD%fig|40571.3.peg.1819|,1572
kamD%fig|408672.3.peg.2883|NBCG_02870|VBINocBac160729_2883|,1554
kamD%fig|411475.3.peg.2526|HMPREF0372_02927|VBIFlaPla131535_2526|,1566
kamD%fig|414750.3.peg.2448|AB849_11200|,1581
kamD%fig|416591.5.peg.1795|Tlet_1712|VBITheLet125395_1795|,1569
kamD%fig|431947.7.peg.1161|PGN_1169|VBIPorGin26334_1161|,1572
kamD%fig|43357.3.peg.4894|,1569
kamD%fig|443254.7.peg.485|Marpi_0482|VBIMarPie40839_0485|,1557
kamD%fig|445970.5.peg.2001|ALIPUT_01052|VBIAliPut4767_2001|,1581
kamD%fig|446470.6.peg.3917|Snas_3950|VBIStaNas43420_3917|,1578
kamD%fig|447217.5.peg.2402|AnaeK_2384|VBIAnaSp90767_2402|,1575
kamD%fig|448385.16.peg.3150|sce2889|VBISorCel80414_3150|,1530
kamD%fig|455488.5.peg.2510|A2cp1_2472|VBIAnaDeh28364_2510|,1575
kamD%fig|456827.3.peg.1443|CLOAM1504|VBICanClo52175_1443|,1557
kamD%fig|457403.8.peg.2116|HMPREF0401_02089|VBIFusNuc61405_2116|,1557
kamD%fig|457404.3.peg.1764|HMPREF0402_01759|VBIFusSp128562_1764|,1557
kamD%fig|457404.5.peg.2341|HMPREF0402_01759|VBIFusUlc128562_2341|,1557
kamD%fig|457405.10.peg.177|VBIFusNuc299184_0177|,1557
kamD%fig|457405.3.peg.2118|FSDG_01978|VBIFusSp38687_2118|,1557
kamD%fig|457405.9.peg.2007|VBIFusNuc299184_2007|,1557
kamD%fig|457406.3.peg.907|,1563
kamD%fig|457570.14.peg.1955|Nther_1906|VBINatThe92436_1955|,1572
kamD%fig|459349.8.peg.1606|CLOAM1504|,1557
kamD%fig|467210.3.peg.25|HMPREF1866_00025|,1560
kamD%fig|469599.3.peg.979|FSAG_01109|VBIFusSp41726_0979|,1557
kamD%fig|469599.8.peg.1336|FSAG_01109|VBIFusPer41726_1336|,1557
kamD%fig|469601.8.peg.1726|HMPREF0404_01671|VBIFusNuc136882_1726|,1557
kamD%fig|469602.3.peg.435|HMPREF0405_01367|VBIFusSp21485_0435|,1557
kamD%fig|469602.7.peg.425|VBIFusNuc21485_0425|,1557
kamD%fig|469603.3.peg.1213|HMPREF0406_01064|VBIFusSp21658_1213|,1557
kamD%fig|469603.7.peg.1048|VBIFusNuc21658_1048|,1557
kamD%fig|469604.3.peg.1710|HMPREF0946_01611|VBIFusSp42159_1710|,1557
kamD%fig|469604.7.peg.1620|VBIFusNuc42159_1620|,1557
kamD%fig|469605.3.peg.723|F3_010100001087|VBIFusSp3217_0723|,1563
kamD%fig|469605.7.peg.205|VBIFusGon3217_0205|,1563
kamD%fig|469606.3.peg.1858|FSCG_01739|VBIFusSp49854_1858|,1557
kamD%fig|469606.8.peg.1750|VBIFusNuc49854_1750|,1557
kamD%fig|469607.3.peg.342|HMPREF0409_01391|VBIFusNuc109388_0342|,1557
kamD%fig|469615.3.peg.1137|FgonA2_010100005845|VBIFusGon64844_1137|,1563
kamD%fig|469617.3.peg.2627|FulcA4_010100013522|VBIFusUlc52277_2627|,1557
kamD%fig|469618.3.peg.843|FVAG_01730|VBIFusVar73376_0843|,1557
kamD%fig|469621.3.peg.2034|HMPREF0400_01500|VBIFusSp71368_2034|,1557
kamD%fig|469621.8.peg.1835|VBIFusPer71368_1835|,1557
kamD%fig|471514.4.peg.4811|AN477_15645|,1587
kamD%fig|471852.6.peg.2399|VBITheCur33965_2399|,1140
kamD%fig|477641.3.peg.2489|MODMU_2631|VBIModMar128783_2489|,1566
kamD%fig|47853.6.peg.6631|TK50_31640|,1560
kamD%fig|47863.3.peg.3551|,1560
kamD%fig|47872.3.peg.3828|,1560
kamD%fig|47874.4.peg.3534|AWW66_16430|,1557
kamD%fig|479435.6.peg.3599|Kfla_3602|VBIKriFla67707_3599|,1569
kamD%fig|483219.12.peg.6046|LILAB_30030|VBIMyxFul124704_6046|,1551
kamD%fig|48.3.peg.4626|AA314_04546|,1551
kamD%fig|484019.4.peg.430|THA_428|VBITheAfr129358_0430|,1557
kamD%fig|484770.3.peg.1660|UFO1_1640|,1563
kamD%fig|499177.3.peg.1368|CLOST_1379|VBICloSti32817_1368|,1551
kamD%fig|509192.3.peg.2419|TheetDRAFT_2286|VBITheEth54201_2419|,1560
kamD%fig|512565.3.peg.4749|AMIS_47600|VBIActMis238267_4749|,1548
kamD%fig|520762.4.peg.1304|AN619_11670|,1557
kamD%fig|521045.3.peg.1002|Kole_0959|VBIKosOle109242_1002|,1560
kamD%fig|525283.3.peg.996|HMPREF0397_0999|VBIFusNuc129935_0996|,1557
kamD%fig|52.7.peg.6471|CMC5_058660|,1560
kamD%fig|543632.4.peg.1783|,1557
kamD%fig|546275.3.peg.937|VBIFusPer130431_0937|,1557
kamD%fig|553175.3.peg.1275|POREN0001_1736|VBIPorEnd1195_1275|,1572
kamD%fig|553198.3.peg.1234|PROSP0001_1607|VBIProSp39457_1234|,1572
kamD%fig|555088.4.peg.791|DealDRAFT_0828|VBIDetAlk125442_0791|,1572
kamD%fig|556263.3.peg.1193|FuD12_010100006168|VBIFusSp43879_1193|,1566
kamD%fig|556263.8.peg.1685|FSEG_01102|VBIFusNec43879_1685|,1566
kamD%fig|556264.3.peg.528|PrD11_010100003146|VBIFusSp99290_0528|,1557
kamD%fig|556264.8.peg.572|VBIFusNuc99290_0572|,1557
kamD%fig|561175.3.peg.2289|VBIActFla16963_2289|,1593
kamD%fig|56.41.peg.9485|BE21_41975|,1545
kamD%fig|56.43.peg.9303|BE15_41700|,1545
kamD%fig|564415.3.peg.5099|,1500
kamD%fig|56.44.peg.1282|BE20_52595|,1545
kamD%fig|572479.3.peg.1581|Hprae_1561|VBIHalPra106773_1581|,1563
kamD%fig|575590.3.peg.563|HMPREF0156_01088|VBIBacOra127278_0563|,1557
kamD%fig|575593.3.peg.2518|HMPREF0491_02516|VBILacOra53760_2518|,1560
kamD%fig|58123.3.peg.2267|,1617
kamD%fig|584657.3.peg.165|N864_19735|VBIIntChr111916_0165|,1656
kamD%fig|596327.3.peg.85|PORUE0001_1466|VBIPorUen60963_0085|,1572
kamD%fig|620833.3.peg.415|FPOG_00202|VBIFusPer27599_0415|,1557
kamD%fig|644283.4.peg.3127|Micau_3122|VBIMicAur74833_3127|,1560
kamD%fig|646529.3.peg.714|DesaciDRAFT_0698|VBIDesAci44089_0714|,1710
kamD%fig|648999.4.peg.5312|ML5_5273|VBIMicSp154089_5312|,1560
kamD%fig|649724.3.peg.3639|HMPREF0239_04191|VBICloSp12947_3639|,1569
kamD%fig|649831.3.peg.3870|L083_3927|VBIActSp125489_3870|,1560
kamD%fig|658087.3.peg.2449|HMPREF0995_02392|VBILacBac46953_2449|,1566
kamD%fig|660470.3.peg.1013|ThebaDRAFT_0941|VBITheBac161066_1013|,1563
kamD%fig|68170.10.peg.5900|UK23_23275|,1569
kamD%fig|68170.11.peg.9128|,1569
kamD%fig|68170.3.peg.7190|,1569
kamD%fig|68170.4.peg.5601|,1569
kamD%fig|688067.3.peg.3459|,1500
kamD%fig|693991.3.peg.804|HMPREF9369_00793|VBIFusNuc158391_0804|,1557
kamD%fig|69499.3.peg.1608|XD53_0792|,1557
kamD%fig|697303.4.peg.594|ThewiDRAFT_0572|VBITheWie154654_0594|,1560
kamD%fig|703222.3.peg.979|,1578
kamD%fig|709991.3.peg.3312|Odosp_3176|VBIOdoSpl147623_3312|,1551
kamD%fig|710696.3.peg.1828|Intca_1791|VBIIntCal153415_1828|,1557
kamD%fig|742738.3.peg.2253|HMPREF9460_02193|,1566
kamD%fig|742814.3.peg.2142|HMPREF9466_02037|VBIFusNec155442_2142|,1413
kamD%fig|742817.3.peg.2187|HMPREF9449_02048|VBIOdoLan155070_2187|,1554
kamD%fig|747377.3.peg.1707|AGR56_07365|,1551
kamD%fig|748247.4.peg.1541|AZKH_1576|VBIAzoSp172607_1541|,1548
kamD%fig|76856.3.peg.1768|RN95_08895|,1557
kamD%fig|76856.4.peg.2071|RO03_10200|,1557
kamD%fig|76857.7.peg.1685|RO02_08220|,1557
kamD%fig|76857.8.peg.1928|RN93_09575|,1557
kamD%fig|76857.9.peg.467|ERS445057_00496|,1557
kamD%fig|76859.3.peg.2126|RN98_10520|,1557
kamD%fig|76859.4.peg.1777|RO08_08865|,1557
kamD%fig|771875.3.peg.555|Ferpe_0545|VBIFerPen163657_0555|,1572
kamD%fig|813.51.peg.2945|ERS177788_02791|,1575
kamD%fig|837.47.peg.1315|EG14_06515|,1572
kamD%fig|837.83.peg.984|PGA7_00008960|,1572
kamD%fig|837.84.peg.741|PGANDO_0605|,1572
kamD%fig|837.85.peg.1153|AT291_07395|,1572
kamD%fig|851.8.peg.2150|HMPREF3221_02131|,1557
kamD%fig|857293.11.peg.1573|CAAU_1576|VBICalAus162563_1573|,1557
kamD%fig|860235.3.peg.6012|AOZ06_27990|,1578
kamD%fig|861452.3.peg.1355|HMPREF9093_01490|VBIFusSp164945_1355|,1557
kamD%fig|861454.3.peg.1194|HMPREF9099_01255|VBILacBac168637_1194|,1329
kamD%fig|865861.6.peg.1368|VBICloUlt168845_1368|,1554
kamD%fig|879243.3.peg.555|Poras_0579|VBIPorAsa172508_0555|,1572
kamD%fig|879308.3.peg.619|HMPREF9130_0625|VBIPepSp173817_0619|,1560
kamD%fig|880478.3.peg.270|ThesiDRAFT1_1875|VBITheSid170299_0270|,1560
kamD%fig|883109.3.peg.718|HMPREF0380_00723|VBIEubInf174467_0718|,1554
kamD%fig|888727.3.peg.116|HMPREF9092_0316|VBIEubSul170220_0116|,1554
kamD%fig|888727.4.peg.530|ADJ67_02650|,1554
kamD%fig|908809.3.peg.69|ABG79_00068|,1557
kamD%fig|909613.9.peg.2718|UO65_2718|VBIActSp181674_2718|,1566
kamD%fig|910312.3.peg.476|HMPREF9294_0741|VBIPorAsa169717_0476|,1572
kamD%fig|911092.3.peg.1941|XD49_1670|,1563
kamD%fig|936561.3.peg.2069|HMPREF1498_1958|VBIFusSp176186_2069|,1557
kamD%fig|936562.3.peg.97|HMPREF1497_1384|VBIFusSp177803_0097|,1557
kamD%fig|936563.3.peg.2316|HMPREF1500_0768|VBIFusSp180136_2316|,1557
kamD%fig|936594.3.peg.1388|HMPREF1140_1734|VBILacBac178836_1388|,1560
kamD%fig|936596.3.peg.1290|HMPREF1495_2605|VBILacBac177465_1290|,1560
kamD%fig|941824.4.peg.147|TCEL_00145|VBITheCel180771_0147|,1560
kamD%fig|997346.3.peg.2363|HMPREF9374_2444|VBIDesSp187096_2363|,1608
kamD%fig|997347.4.peg.822|HMPREF9094_0885|VBIFusNuc185587_0822|,1557
kamD%fig|999414.3.peg.1222|HMPREF9942_01226|VBIFusNuc186944_1222|,1557
kamD%fig|999414.6.peg.924|,1557
kamD%fig|999542.3.peg.2314|VBISalPac229648_2314|,1563
kamD%fig|999543.3.peg.611|VBISalPac232514_0611|,1563
kamD%fig|999544.3.peg.970|VBISalPac231160_0970|,1563
kamD%fig|999545.3.peg.4878|VBISalPac238305_4878|,1563
kamD%fig|999546.3.peg.1062|VBISalAre233652_1062|,1563
kamD%fig|999898.3.peg.1364|CEB3_c11840|,2661
kamE%fig|1003110.3.peg.3269|ADL17_15585|,918
kamE%fig|1009370.3.peg.828|ALO_04131|VBIAceLon187030_0828|,0
kamE%fig|1030843.3.peg.1093|PGTDC60_1134|VBIPorGin195531_1093|,792
kamE%fig|1031288.3.peg.668|VBICalSp246530_0668|,789
kamE%fig|1032505.3.peg.717|HMPREF1501_2070|VBIFusSp193057_0717|,792
kamE%fig|1033737.3.peg.1242|VBICloSp216039_1242|,789
kamE%fig|1033810.4.peg.1607|HLPCO_08329|VBIHalCon195926_1607|,804
kamE%fig|1033810.4.peg.3127|HLPCO_16241|VBIHalCon195926_3127|,804
kamE%fig|103733.3.peg.4292|,732
kamE%fig|1042156.4.peg.681|CXIVA_06620|VBICloSp207529_0681|,789
kamE%fig|1047070.3.peg.1374|VBICloBac299052_1374|,744
kamE%fig|1048339.3.peg.4277|VBISpoPol201264_4277|,765
kamE%fig|1050198.3.peg.4271|VBISalPac227900_4271|,765
kamE%fig|1050199.3.peg.4269|VBISalPac230907_4269|,765
kamE%fig|1079111.3.peg.4348|VBIDehSp259278_4348|,759
kamE%fig|1089548.3.peg.1592|VBITheAeg230105_1592|,807
kamE%fig|1089549.3.peg.2679|VBIHalAlb232104_2679|,741
kamE%fig|1095747.3.peg.86|HMPREF1049_0838|VBIFusNec223292_0086|,798
kamE%fig|110319.3.peg.2603|CF8_1989|VBINocSp116836_2603|,738
kamE%fig|111105.10.peg.1985|HQ42_10060|,792
kamE%fig|111105.11.peg.1842|HR08_09320|,792
kamE%fig|111105.12.peg.1553|HR09_07830|,792
kamE%fig|111105.13.peg.1344|HR15_06860|,792
kamE%fig|111105.14.peg.1542|HR17_07860|,792
kamE%fig|111105.15.peg.957|HQ40_04870|,792
kamE%fig|111105.16.peg.170|HQ49_00835|,792
kamE%fig|111105.17.peg.466|HQ46_02460|,792
kamE%fig|111105.18.peg.93|HR10_00420|,792
kamE%fig|111105.8.peg.632|HR13_03175|,792
kamE%fig|111105.9.peg.1548|HR16_07875|,792
kamE%fig|1111479.4.peg.650|VBIAliPom221691_0650|,774
kamE%fig|1111731.3.peg.2784|VBIGlyTen224507_2784|,741
kamE%fig|1120934.3.peg.6618|VBIActEnz258039_6618|,753
kamE%fig|1120935.3.peg.473|VBIActIna267136_0473|,768
kamE%fig|1120937.3.peg.2863|VBIActRif273465_2863|,834
kamE%fig|1120949.3.peg.3217|VBIActGlo248851_3217|,735
kamE%fig|1120950.3.peg.824|VBIActAlb248509_0824|,768
kamE%fig|1120971.3.peg.1024|VBIAliCon274285_1024|,774
kamE%fig|1120973.4.peg.2999|VBIAliPoh256409_2999|,753
kamE%fig|1121017.3.peg.934|VBIArsBol280514_0934|,789
kamE%fig|1121129.3.peg.1613|VBIButSyn243696_1613|,789
kamE%fig|1121130.3.peg.3429|VBIButVir287785_3429|,789
kamE%fig|1121272.3.peg.3704|VBICatKor249809_3704|,744
kamE%fig|1121289.3.peg.62|,756
kamE%fig|1121293.3.peg.3629|,786
kamE%fig|1121319.3.peg.3481|,789
kamE%fig|1121328.3.peg.1233|JWYL7_1224|,789
kamE%fig|1121926.3.peg.2801|VBIGlyAri275456_2801|,741
kamE%fig|1121946.3.peg.1967|VBIHamTsu263523_1967|,747
kamE%fig|1122138.3.peg.1498|VBIKriCat249956_1498|,759
kamE%fig|1122182.3.peg.4161|VBILonAlb243720_4161|,759
kamE%fig|1122608.3.peg.3476|VBINocAlk279213_3476|,801
kamE%fig|1122609.3.peg.477|VBINocHal265094_0477|,741
kamE%fig|1122622.3.peg.1940|VBIOrnPek238251_1940|,780
kamE%fig|1122947.3.peg.2133|FR7_3863|VBIPelFer239387_2133|,765
kamE%fig|1122972.3.peg.1673|VBIPorGul257315_1673|,792
kamE%fig|1122973.3.peg.1012|VBIPorLev219790_1012|,795
kamE%fig|1122974.3.peg.673|VBIPorMac248466_0673|,789
kamE%fig|1122975.3.peg.465|VBIPorSom219432_0465|,795
kamE%fig|1122976.3.peg.641|,780
kamE%fig|1123009.3.peg.1450|VBIProSph273364_1450|,783
kamE%fig|1123032.3.peg.778|VBIPsyAtl280547_0778|,789
kamE%fig|1123252.3.peg.3718|VBIShiKri247979_3718|,750
kamE%fig|1123383.3.peg.551|,744
kamE%fig|1123384.3.peg.1350|,744
kamE%fig|1125722.3.peg.390|HMPREF1322_1680|VBIPorGin239392_0390|,792
kamE%fig|1125975.3.peg.919|VBITheInd241301_0919|,810
kamE%fig|113571.3.peg.866|,732
kamE%fig|1136416.3.peg.176|VBISalPac250426_0176|,783
kamE%fig|1136417.3.peg.999|VBISalPac243225_0999|,783
kamE%fig|1136418.3.peg.387|VBISalPac249817_0387|,774
kamE%fig|1136419.3.peg.1485|VBISalPac251579_1485|,765
kamE%fig|1136420.3.peg.487|VBISalPac242829_0487|,783
kamE%fig|1136421.3.peg.369|VBISalPac242507_0369|,765
kamE%fig|1136422.3.peg.728|VBISalPac244868_0728|,765
kamE%fig|1136423.3.peg.3212|VBISalPac250134_3212|,783
kamE%fig|1136424.3.peg.636|VBISalPac242762_0636|,783
kamE%fig|1136425.3.peg.1437|VBISalAre249888_1437|,765
kamE%fig|1136426.3.peg.965|VBISalAre241229_0965|,765
kamE%fig|1136427.3.peg.2750|VBISalAre249169_2750|,765
kamE%fig|1136428.3.peg.2889|VBISalAre246035_2889|,765
kamE%fig|1136429.3.peg.493|VBISalAre251132_0493|,765
kamE%fig|1136430.3.peg.2360|VBISalAre247827_2360|,765
kamE%fig|1136431.3.peg.3348|VBISalTro241895_3348|,783
kamE%fig|1137247.3.peg.889|VBISalTro245552_0889|,783
kamE%fig|1137248.3.peg.2725|VBISalTro243717_2725|,783
kamE%fig|1137249.3.peg.1638|VBISalTro244795_1638|,783
kamE%fig|1137250.3.peg.616|VBISalAre248688_0616|,765
kamE%fig|1137251.3.peg.2121|VBISalAre243335_2121|,765
kamE%fig|1137252.3.peg.1940|VBISalAre241104_1940|,765
kamE%fig|1137253.3.peg.2362|VBISalAre241305_2362|,765
kamE%fig|1137254.3.peg.3108|VBISalAre241896_3108|,765
kamE%fig|1137255.3.peg.2181|VBISalAre246328_2181|,765
kamE%fig|1137256.3.peg.2290|VBISalAre250894_2290|,765
kamE%fig|1137257.3.peg.1404|VBISalAre245691_1404|,765
kamE%fig|1137258.3.peg.1524|VBISalAre245456_1524|,765
kamE%fig|1137260.3.peg.635|VBISalPac244521_0635|,783
kamE%fig|1137261.3.peg.150|VBISalPac251118_0150|,783
kamE%fig|1137262.3.peg.1221|VBISalPac251341_1221|,783
kamE%fig|1137263.3.peg.944|VBISalPac245759_0944|,783
kamE%fig|1137264.3.peg.2873|VBISalPac241185_2873|,765
kamE%fig|1137265.3.peg.618|VBISalPac243546_0618|,792
kamE%fig|1137266.3.peg.207|VBISalPac251177_0207|,783
kamE%fig|1144275.3.peg.3587|COCOR_03527|VBICorCor216867_3587|,786
kamE%fig|1144929.3.peg.2218|VBISalAre245982_2218|,765
kamE%fig|1144930.3.peg.2153|VBISalAre247658_2153|,765
kamE%fig|1149859.3.peg.542|FA12_1393|VBIPelFer236467_0542|,765
kamE%fig|1149860.3.peg.2933|FA11_3927|VBIPelFer231349_2933|,765
kamE%fig|1149861.3.peg.1655|FB3_2298|VBIPelFer240273_1655|,765
kamE%fig|1149862.3.peg.2891|FB4_3925|VBIPelFer234065_2891|,765
kamE%fig|1149863.3.peg.2108|VBISalAre227647_2108|,765
kamE%fig|1149864.3.peg.1122|VBISalPac235103_1122|,765
kamE%fig|1150474.3.peg.442|,753
kamE%fig|1150864.3.peg.3080|MILUP08_43499|VBIMicLup237605_3080|,780
kamE%fig|1156417.3.peg.1578|Y919_08020|,756
kamE%fig|1157490.3.peg.2069|EL26_10630|,777
kamE%fig|1161424.3.peg.1486|HMPREF1127_0956|VBIFusNec232218_1486|,798
kamE%fig|1161902.3.peg.853|HMPREF0378_1227|VBIEubNod238365_0853|,795
kamE%fig|1161912.4.peg.2013|H17ap60334_10225|VBITheAfr232179_2013|,786
kamE%fig|1169151.3.peg.5623|VBIMicSp258375_5623|,738
kamE%fig|1169162.3.peg.3866|VBISalAre252111_3866|,765
kamE%fig|1169163.3.peg.1752|VBISalAre259423_1752|,765
kamE%fig|1169164.3.peg.2671|VBISalAre274874_2671|,765
kamE%fig|1169165.3.peg.2197|VBISalAre270934_2197|,765
kamE%fig|1169166.3.peg.1909|VBISalAre256235_1909|,765
kamE%fig|1169167.3.peg.1870|VBISalAre271388_1870|,765
kamE%fig|1169168.3.peg.3611|VBISalAre254881_3611|,765
kamE%fig|1169169.3.peg.3643|VBISalAre258725_3643|,765
kamE%fig|1169170.3.peg.3597|VBISalAre256862_3597|,765
kamE%fig|1169171.3.peg.3380|VBISalAre252700_3380|,765
kamE%fig|1169172.3.peg.3105|VBISalAre334372_3105|,765
kamE%fig|1169173.3.peg.5186|VBISalAre253940_5186|,765
kamE%fig|1169174.3.peg.3320|VBISalAre253270_3320|,765
kamE%fig|1169175.3.peg.3590|VBISalAre270149_3590|,765
kamE%fig|1169176.3.peg.3510|VBISalAre266918_3510|,765
kamE%fig|1169177.3.peg.1602|VBISalAre258708_1602|,765
kamE%fig|1169178.3.peg.3663|VBISalAre252734_3663|,765
kamE%fig|1169179.3.peg.3371|VBISalAre258204_3371|,765
kamE%fig|1169180.3.peg.3965|VBISalPac257002_3965|,765
kamE%fig|1169181.3.peg.4332|VBISalPac252845_4332|,783
kamE%fig|1169182.3.peg.4513|VBISalPac256247_4513|,783
kamE%fig|1169184.3.peg.1595|VBISalPac258467_1595|,765
kamE%fig|1169185.3.peg.3628|VBISalPac252009_3628|,765
kamE%fig|1169186.3.peg.1951|VBISalPac253639_1951|,774
kamE%fig|1169187.3.peg.1579|VBISalPac252518_1579|,783
kamE%fig|1169188.3.peg.3901|VBISalPac255929_3901|,792
kamE%fig|1169189.3.peg.3317|VBISalPac251742_3317|,774
kamE%fig|1169190.3.peg.5213|VBISalPac252061_5213|,774
kamE%fig|1169191.3.peg.4516|VBISalPac255494_4516|,792
kamE%fig|1169192.3.peg.3095|VBISalPac252572_3095|,783
kamE%fig|1169193.3.peg.2277|VBISalPac255061_2277|,783
kamE%fig|1169194.3.peg.1967|VBISalPac257446_1967|,774
kamE%fig|1169195.3.peg.3713|VBISalTro251740_3713|,783
kamE%fig|1169196.3.peg.1618|,783
kamE%fig|1169197.3.peg.1859|,783
kamE%fig|1169198.3.peg.4024|VBISalTro252896_4024|,783
kamE%fig|1172188.3.peg.3189|VBITerSp273574_3189|,825
kamE%fig|1179773.3.peg.4323|BN6_43170|VBISacEsp246561_4323|,753
kamE%fig|1184387.3.peg.710|XD94_0381|,780
kamE%fig|1192034.3.peg.5424|A176_4243|VBIChoApi250530_5424|,786
kamE%fig|1192197.3.peg.1607|JBW_2809|VBIPelFer242676_1607|,765
kamE%fig|1193181.3.peg.1852|BN10_560034|VBITetElo244575_1852|,861
kamE%fig|1193182.3.peg.8|BN11_10007|,861
kamE%fig|1194083.3.peg.4922|BN12_4050007|,768
kamE%fig|1195243.10.peg.1137|A343_1836|,792
kamE%fig|1196653.3.peg.1269|A447_06558|VBIFusNuc247698_1269|,792
kamE%fig|1198133.3.peg.5863|VBIMyxXan243698_5863|,786
kamE%fig|1198538.3.peg.2004|VBIMyxXan242687_2004|,786
kamE%fig|1198630.3.peg.394|TthWC1_0386|VBITheThe247077_0394|,810
